EXCHANGE_DATE,FROM_CURRENCY,TO_CURRENCY,RATE
2047-10-28,EUR,USD,1.068000
2047-10-28,GBP,USD,1.252000
2047-10-28,JPY,USD,0.006510
2047-10-29,EUR,USD,1.038000
2047-10-29,GBP,USD,1.240000
2047-10-29,JPY,USD,0.006550
2047-10-30,EUR,USD,1.066000
2047-10-30,GBP,USD,1.253000
2047-10-30,JPY,USD,0.006490
2047-10-31,EUR,USD,1.053000
2047-10-31,GBP,USD,1.245000
2047-10-31,JPY,USD,0.006530
2047-11-01,EUR,USD,1.039000
2047-11-01,GBP,USD,1.245000
2047-11-01,JPY,USD,0.006550
2047-11-02,EUR,USD,1.055000
2047-11-02,GBP,USD,1.255000
2047-11-02,JPY,USD,0.006540
2047-11-03,EUR,USD,1.067000
2047-11-03,GBP,USD,1.243000
2047-11-03,JPY,USD,0.006460
2047-11-04,EUR,USD,1.063000
2047-11-04,GBP,USD,1.230000
2047-11-04,JPY,USD,0.006550
2047-11-05,EUR,USD,1.032000
2047-11-05,GBP,USD,1.243000
2047-11-05,JPY,USD,0.006540
2047-11-06,EUR,USD,1.055000
2047-11-06,GBP,USD,1.267000
2047-11-06,JPY,USD,0.006550
2047-11-07,EUR,USD,1.054000
2047-11-07,GBP,USD,1.270000
2047-11-07,JPY,USD,0.006460
2047-11-08,EUR,USD,1.063000
2047-11-08,GBP,USD,1.263000
2047-11-08,JPY,USD,0.006450
2047-11-09,EUR,USD,1.031000
2047-11-09,GBP,USD,1.262000
2047-11-09,JPY,USD,0.006510
2047-11-10,EUR,USD,1.058000
2047-11-10,GBP,USD,1.262000
2047-11-10,JPY,USD,0.006510
2047-11-11,EUR,USD,1.045000
2047-11-11,GBP,USD,1.255000
2047-11-11,JPY,USD,0.006530
2047-11-12,EUR,USD,1.063000
2047-11-12,GBP,USD,1.242000
2047-11-12,JPY,USD,0.006550
2047-11-13,EUR,USD,1.036000
2047-11-13,GBP,USD,1.255000
2047-11-13,JPY,USD,0.006470
2047-11-14,EUR,USD,1.033000
2047-11-14,GBP,USD,1.269000
2047-11-14,JPY,USD,0.006460
2047-11-15,EUR,USD,1.042000
2047-11-15,GBP,USD,1.234000
2047-11-15,JPY,USD,0.006550
2047-11-16,EUR,USD,1.067000
2047-11-16,GBP,USD,1.250000
2047-11-16,JPY,USD,0.006470
2047-11-17,EUR,USD,1.039000
2047-11-17,GBP,USD,1.239000
2047-11-17,JPY,USD,0.006450
2047-11-18,EUR,USD,1.059000
2047-11-18,GBP,USD,1.244000
2047-11-18,JPY,USD,0.006470
2047-11-19,EUR,USD,1.055000
2047-11-19,GBP,USD,1.240000
2047-11-19,JPY,USD,0.006510
2047-11-20,EUR,USD,1.047000
2047-11-20,GBP,USD,1.258000
2047-11-20,JPY,USD,0.006490
2047-11-21,EUR,USD,1.052000
2047-11-21,GBP,USD,1.233000
2047-11-21,JPY,USD,0.006470
2047-11-22,EUR,USD,1.032000
2047-11-22,GBP,USD,1.247000
2047-11-22,JPY,USD,0.006550
2047-11-23,EUR,USD,1.040000
2047-11-23,GBP,USD,1.258000
2047-11-23,JPY,USD,0.006450
2047-11-24,EUR,USD,1.056000
2047-11-24,GBP,USD,1.256000
2047-11-24,JPY,USD,0.006480
2047-11-25,EUR,USD,1.069000
2047-11-25,GBP,USD,1.264000
2047-11-25,JPY,USD,0.006520
2047-11-26,EUR,USD,1.050000
2047-11-26,GBP,USD,1.258000
2047-11-26,JPY,USD,0.006460
2047-11-27,EUR,USD,1.063000
2047-11-27,GBP,USD,1.235000
2047-11-27,JPY,USD,0.006480
2047-11-28,EUR,USD,1.033000
2047-11-28,GBP,USD,1.269000
2047-11-28,JPY,USD,0.006490
2047-11-29,EUR,USD,1.045000
2047-11-29,GBP,USD,1.248000
2047-11-29,JPY,USD,0.006520
2047-11-30,EUR,USD,1.032000
2047-11-30,GBP,USD,1.250000
2047-11-30,JPY,USD,0.006500
2047-12-01,EUR,USD,1.030000
2047-12-01,GBP,USD,1.256000
2047-12-01,JPY,USD,0.006500
2047-12-02,EUR,USD,1.049000
2047-12-02,GBP,USD,1.259000
2047-12-02,JPY,USD,0.006470
2047-12-03,EUR,USD,1.033000
2047-12-03,GBP,USD,1.239000
2047-12-03,JPY,USD,0.006460
2047-12-04,EUR,USD,1.069000
2047-12-04,GBP,USD,1.233000
2047-12-04,JPY,USD,0.006510
2047-12-05,EUR,USD,1.037000
2047-12-05,GBP,USD,1.236000
2047-12-05,JPY,USD,0.006500
2047-12-06,EUR,USD,1.057000
2047-12-06,GBP,USD,1.265000
2047-12-06,JPY,USD,0.006510
2047-12-07,EUR,USD,1.061000
2047-12-07,GBP,USD,1.238000
2047-12-07,JPY,USD,0.006450
2047-12-08,EUR,USD,1.055000
2047-12-08,GBP,USD,1.245000
2047-12-08,JPY,USD,0.006540
2047-12-09,EUR,USD,1.031000
2047-12-09,GBP,USD,1.266000
2047-12-09,JPY,USD,0.006520
2047-12-10,EUR,USD,1.044000
2047-12-10,GBP,USD,1.239000
2047-12-10,JPY,USD,0.006530
2047-12-11,EUR,USD,1.053000
2047-12-11,GBP,USD,1.252000
2047-12-11,JPY,USD,0.006490
2047-12-12,EUR,USD,1.061000
2047-12-12,GBP,USD,1.232000
2047-12-12,JPY,USD,0.006470
2047-12-13,EUR,USD,1.039000
2047-12-13,GBP,USD,1.267000
2047-12-13,JPY,USD,0.006460
2047-12-14,EUR,USD,1.059000
2047-12-14,GBP,USD,1.264000
2047-12-14,JPY,USD,0.006510
2047-12-15,EUR,USD,1.065000
2047-12-15,GBP,USD,1.243000
2047-12-15,JPY,USD,0.006470
2047-12-16,EUR,USD,1.030000
2047-12-16,GBP,USD,1.242000
2047-12-16,JPY,USD,0.006470
2047-12-17,EUR,USD,1.046000
2047-12-17,GBP,USD,1.269000
2047-12-17,JPY,USD,0.006530
2047-12-18,EUR,USD,1.062000
2047-12-18,GBP,USD,1.264000
2047-12-18,JPY,USD,0.006510
2047-12-19,EUR,USD,1.058000
2047-12-19,GBP,USD,1.263000
2047-12-19,JPY,USD,0.006450
2047-12-20,EUR,USD,1.052000
2047-12-20,GBP,USD,1.258000
2047-12-20,JPY,USD,0.006470
2047-12-21,EUR,USD,1.045000
2047-12-21,GBP,USD,1.269000
2047-12-21,JPY,USD,0.006530
2047-12-22,EUR,USD,1.034000
2047-12-22,GBP,USD,1.265000
2047-12-22,JPY,USD,0.006490
2047-12-23,EUR,USD,1.061000
2047-12-23,GBP,USD,1.263000
2047-12-23,JPY,USD,0.006540
2047-12-24,EUR,USD,1.053000
2047-12-24,GBP,USD,1.235000
2047-12-24,JPY,USD,0.006500
2047-12-25,EUR,USD,1.070000
2047-12-25,GBP,USD,1.250000
2047-12-25,JPY,USD,0.006480
2047-12-26,EUR,USD,1.048000
2047-12-26,GBP,USD,1.231000
2047-12-26,JPY,USD,0.006460
2047-12-27,EUR,USD,1.059000
2047-12-27,GBP,USD,1.266000
2047-12-27,JPY,USD,0.006480
2047-12-28,EUR,USD,1.043000
2047-12-28,GBP,USD,1.266000
2047-12-28,JPY,USD,0.006460
2047-12-29,EUR,USD,1.050000
2047-12-29,GBP,USD,1.249000
2047-12-29,JPY,USD,0.006520
2047-12-30,EUR,USD,1.051000
2047-12-30,GBP,USD,1.235000
2047-12-30,JPY,USD,0.006450
2047-12-31,EUR,USD,1.062000
2047-12-31,GBP,USD,1.230000
2047-12-31,JPY,USD,0.006510
2048-01-01,EUR,USD,1.041000
2048-01-01,GBP,USD,1.259000
2048-01-01,JPY,USD,0.006500
2048-01-02,EUR,USD,1.048000
2048-01-02,GBP,USD,1.256000
2048-01-02,JPY,USD,0.006460
2048-01-03,EUR,USD,1.041000
2048-01-03,GBP,USD,1.269000
2048-01-03,JPY,USD,0.006540
2048-01-04,EUR,USD,1.066000
2048-01-04,GBP,USD,1.269000
2048-01-04,JPY,USD,0.006550
2048-01-05,EUR,USD,1.070000
2048-01-05,GBP,USD,1.253000
2048-01-05,JPY,USD,0.006530
2048-01-06,EUR,USD,1.051000
2048-01-06,GBP,USD,1.243000
2048-01-06,JPY,USD,0.006510
2048-01-07,EUR,USD,1.032000
2048-01-07,GBP,USD,1.270000
2048-01-07,JPY,USD,0.006550
2048-01-08,EUR,USD,1.063000
2048-01-08,GBP,USD,1.256000
2048-01-08,JPY,USD,0.006470
2048-01-09,EUR,USD,1.030000
2048-01-09,GBP,USD,1.267000
2048-01-09,JPY,USD,0.006510
2048-01-10,EUR,USD,1.033000
2048-01-10,GBP,USD,1.237000
2048-01-10,JPY,USD,0.006520
2048-01-11,EUR,USD,1.052000
2048-01-11,GBP,USD,1.239000
2048-01-11,JPY,USD,0.006490
2048-01-12,EUR,USD,1.061000
2048-01-12,GBP,USD,1.230000
2048-01-12,JPY,USD,0.006520
2048-01-13,EUR,USD,1.041000
2048-01-13,GBP,USD,1.236000
2048-01-13,JPY,USD,0.006540
2048-01-14,EUR,USD,1.044000
2048-01-14,GBP,USD,1.251000
2048-01-14,JPY,USD,0.006550
2048-01-15,EUR,USD,1.070000
2048-01-15,GBP,USD,1.249000
2048-01-15,JPY,USD,0.006450
2048-01-16,EUR,USD,1.030000
2048-01-16,GBP,USD,1.256000
2048-01-16,JPY,USD,0.006540
2048-01-17,EUR,USD,1.043000
2048-01-17,GBP,USD,1.252000
2048-01-17,JPY,USD,0.006450
2048-01-18,EUR,USD,1.066000
2048-01-18,GBP,USD,1.256000
2048-01-18,JPY,USD,0.006500
2048-01-19,EUR,USD,1.055000
2048-01-19,GBP,USD,1.233000
2048-01-19,JPY,USD,0.006540
2048-01-20,EUR,USD,1.030000
2048-01-20,GBP,USD,1.256000
2048-01-20,JPY,USD,0.006460
2048-01-21,EUR,USD,1.050000
2048-01-21,GBP,USD,1.238000
2048-01-21,JPY,USD,0.006450
2048-01-22,EUR,USD,1.053000
2048-01-22,GBP,USD,1.269000
2048-01-22,JPY,USD,0.006550
2048-01-23,EUR,USD,1.042000
2048-01-23,GBP,USD,1.232000
2048-01-23,JPY,USD,0.006490
2048-01-24,EUR,USD,1.050000
2048-01-24,GBP,USD,1.270000
2048-01-24,JPY,USD,0.006530
2048-01-25,EUR,USD,1.047000
2048-01-25,GBP,USD,1.233000
2048-01-25,JPY,USD,0.006520
2048-01-26,EUR,USD,1.057000
2048-01-26,GBP,USD,1.230000
2048-01-26,JPY,USD,0.006530
2048-01-27,EUR,USD,1.052000
2048-01-27,GBP,USD,1.241000
2048-01-27,JPY,USD,0.006540
2048-01-28,EUR,USD,1.059000
2048-01-28,GBP,USD,1.262000
2048-01-28,JPY,USD,0.006500
2048-01-29,EUR,USD,1.045000
2048-01-29,GBP,USD,1.246000
2048-01-29,JPY,USD,0.006490
2048-01-30,EUR,USD,1.042000
2048-01-30,GBP,USD,1.240000
2048-01-30,JPY,USD,0.006530
2048-01-31,EUR,USD,1.035000
2048-01-31,GBP,USD,1.263000
2048-01-31,JPY,USD,0.006500
2048-02-01,EUR,USD,1.040000
2048-02-01,GBP,USD,1.256000
2048-02-01,JPY,USD,0.006480
2048-02-02,EUR,USD,1.053000
2048-02-02,GBP,USD,1.230000
2048-02-02,JPY,USD,0.006510
2048-02-03,EUR,USD,1.037000
2048-02-03,GBP,USD,1.249000
2048-02-03,JPY,USD,0.006550
2048-02-04,EUR,USD,1.032000
2048-02-04,GBP,USD,1.249000
2048-02-04,JPY,USD,0.006520
2048-02-05,EUR,USD,1.037000
2048-02-05,GBP,USD,1.238000
2048-02-05,JPY,USD,0.006470
2048-02-06,EUR,USD,1.070000
2048-02-06,GBP,USD,1.252000
2048-02-06,JPY,USD,0.006470
2048-02-07,EUR,USD,1.041000
2048-02-07,GBP,USD,1.250000
2048-02-07,JPY,USD,0.006460
2048-02-08,EUR,USD,1.040000
2048-02-08,GBP,USD,1.234000
2048-02-08,JPY,USD,0.006450
2048-02-09,EUR,USD,1.058000
2048-02-09,GBP,USD,1.254000
2048-02-09,JPY,USD,0.006490
2048-02-10,EUR,USD,1.059000
2048-02-10,GBP,USD,1.269000
2048-02-10,JPY,USD,0.006540
2048-02-11,EUR,USD,1.064000
2048-02-11,GBP,USD,1.248000
2048-02-11,JPY,USD,0.006510
2048-02-12,EUR,USD,1.046000
2048-02-12,GBP,USD,1.253000
2048-02-12,JPY,USD,0.006480
2048-02-13,EUR,USD,1.032000
2048-02-13,GBP,USD,1.247000
2048-02-13,JPY,USD,0.006510
2048-02-14,EUR,USD,1.033000
2048-02-14,GBP,USD,1.241000
2048-02-14,JPY,USD,0.006520
2048-02-15,EUR,USD,1.046000
2048-02-15,GBP,USD,1.251000
2048-02-15,JPY,USD,0.006450
2048-02-16,EUR,USD,1.032000
2048-02-16,GBP,USD,1.269000
2048-02-16,JPY,USD,0.006480
2048-02-17,EUR,USD,1.068000
2048-02-17,GBP,USD,1.254000
2048-02-17,JPY,USD,0.006490
2048-02-18,EUR,USD,1.065000
2048-02-18,GBP,USD,1.265000
2048-02-18,JPY,USD,0.006500
2048-02-19,EUR,USD,1.033000
2048-02-19,GBP,USD,1.247000
2048-02-19,JPY,USD,0.006460
2048-02-20,EUR,USD,1.053000
2048-02-20,GBP,USD,1.235000
2048-02-20,JPY,USD,0.006470
2048-02-21,EUR,USD,1.058000
2048-02-21,GBP,USD,1.237000
2048-02-21,JPY,USD,0.006520
2048-02-22,EUR,USD,1.068000
2048-02-22,GBP,USD,1.251000
2048-02-22,JPY,USD,0.006470
2048-02-23,EUR,USD,1.047000
2048-02-23,GBP,USD,1.232000
2048-02-23,JPY,USD,0.006520
2048-02-24,EUR,USD,1.043000
2048-02-24,GBP,USD,1.240000
2048-02-24,JPY,USD,0.006510
2048-02-25,EUR,USD,1.056000
2048-02-25,GBP,USD,1.231000
2048-02-25,JPY,USD,0.006490
2048-02-26,EUR,USD,1.055000
2048-02-26,GBP,USD,1.264000
2048-02-26,JPY,USD,0.006550
2048-02-27,EUR,USD,1.057000
2048-02-27,GBP,USD,1.268000
2048-02-27,JPY,USD,0.006550
2048-02-28,EUR,USD,1.032000
2048-02-28,GBP,USD,1.239000
2048-02-28,JPY,USD,0.006550
2048-02-29,EUR,USD,1.066000
2048-02-29,GBP,USD,1.259000
2048-02-29,JPY,USD,0.006550
2048-03-01,EUR,USD,1.061000
2048-03-01,GBP,USD,1.246000
2048-03-01,JPY,USD,0.006530
2048-03-02,EUR,USD,1.056000
2048-03-02,GBP,USD,1.233000
2048-03-02,JPY,USD,0.006520
2048-03-03,EUR,USD,1.037000
2048-03-03,GBP,USD,1.231000
2048-03-03,JPY,USD,0.006540
2048-03-04,EUR,USD,1.050000
2048-03-04,GBP,USD,1.259000
2048-03-04,JPY,USD,0.006550
2048-03-05,EUR,USD,1.046000
2048-03-05,GBP,USD,1.252000
2048-03-05,JPY,USD,0.006470
2048-03-06,EUR,USD,1.040000
2048-03-06,GBP,USD,1.247000
2048-03-06,JPY,USD,0.006470
2048-03-07,EUR,USD,1.050000
2048-03-07,GBP,USD,1.259000
2048-03-07,JPY,USD,0.006510
2048-03-08,EUR,USD,1.068000
2048-03-08,GBP,USD,1.257000
2048-03-08,JPY,USD,0.006450
2048-03-09,EUR,USD,1.067000
2048-03-09,GBP,USD,1.253000
2048-03-09,JPY,USD,0.006450
2048-03-10,EUR,USD,1.051000
2048-03-10,GBP,USD,1.248000
2048-03-10,JPY,USD,0.006520
2048-03-11,EUR,USD,1.063000
2048-03-11,GBP,USD,1.238000
2048-03-11,JPY,USD,0.006510
2048-03-12,EUR,USD,1.039000
2048-03-12,GBP,USD,1.245000
2048-03-12,JPY,USD,0.006530
2048-03-13,EUR,USD,1.048000
2048-03-13,GBP,USD,1.268000
2048-03-13,JPY,USD,0.006510
2048-03-14,EUR,USD,1.036000
2048-03-14,GBP,USD,1.230000
2048-03-14,JPY,USD,0.006470
2048-03-15,EUR,USD,1.035000
2048-03-15,GBP,USD,1.258000
2048-03-15,JPY,USD,0.006470
2048-03-16,EUR,USD,1.051000
2048-03-16,GBP,USD,1.239000
2048-03-16,JPY,USD,0.006550
2048-03-17,EUR,USD,1.062000
2048-03-17,GBP,USD,1.260000
2048-03-17,JPY,USD,0.006520
2048-03-18,EUR,USD,1.055000
2048-03-18,GBP,USD,1.238000
2048-03-18,JPY,USD,0.006540
2048-03-19,EUR,USD,1.034000
2048-03-19,GBP,USD,1.266000
2048-03-19,JPY,USD,0.006510
2048-03-20,EUR,USD,1.030000
2048-03-20,GBP,USD,1.238000
2048-03-20,JPY,USD,0.006520
2048-03-21,EUR,USD,1.034000
2048-03-21,GBP,USD,1.264000
2048-03-21,JPY,USD,0.006480
2048-03-22,EUR,USD,1.034000
2048-03-22,GBP,USD,1.255000
2048-03-22,JPY,USD,0.006510
2048-03-23,EUR,USD,1.047000
2048-03-23,GBP,USD,1.236000
2048-03-23,JPY,USD,0.006540
2048-03-24,EUR,USD,1.031000
2048-03-24,GBP,USD,1.234000
2048-03-24,JPY,USD,0.006540
2048-03-25,EUR,USD,1.041000
2048-03-25,GBP,USD,1.247000
2048-03-25,JPY,USD,0.006550
2048-03-26,EUR,USD,1.032000
2048-03-26,GBP,USD,1.267000
2048-03-26,JPY,USD,0.006500
2048-03-27,EUR,USD,1.049000
2048-03-27,GBP,USD,1.234000
2048-03-27,JPY,USD,0.006470
2048-03-28,EUR,USD,1.050000
2048-03-28,GBP,USD,1.251000
2048-03-28,JPY,USD,0.006520
2048-03-29,EUR,USD,1.046000
2048-03-29,GBP,USD,1.255000
2048-03-29,JPY,USD,0.006500
2048-03-30,EUR,USD,1.068000
2048-03-30,GBP,USD,1.234000
2048-03-30,JPY,USD,0.006510
2048-03-31,EUR,USD,1.058000
2048-03-31,GBP,USD,1.255000
2048-03-31,JPY,USD,0.006550
2048-04-01,EUR,USD,1.061000
2048-04-01,GBP,USD,1.230000
2048-04-01,JPY,USD,0.006540
2048-04-02,EUR,USD,1.044000
2048-04-02,GBP,USD,1.238000
2048-04-02,JPY,USD,0.006530
2048-04-03,EUR,USD,1.044000
2048-04-03,GBP,USD,1.270000
2048-04-03,JPY,USD,0.006480
2048-04-04,EUR,USD,1.064000
2048-04-04,GBP,USD,1.265000
2048-04-04,JPY,USD,0.006490
2048-04-05,EUR,USD,1.057000
2048-04-05,GBP,USD,1.257000
2048-04-05,JPY,USD,0.006470
2048-04-06,EUR,USD,1.058000
2048-04-06,GBP,USD,1.262000
2048-04-06,JPY,USD,0.006490
2048-04-07,EUR,USD,1.061000
2048-04-07,GBP,USD,1.237000
2048-04-07,JPY,USD,0.006470
2048-04-08,EUR,USD,1.050000
2048-04-08,GBP,USD,1.266000
2048-04-08,JPY,USD,0.006450
2048-04-09,EUR,USD,1.064000
2048-04-09,GBP,USD,1.235000
2048-04-09,JPY,USD,0.006530
2048-04-10,EUR,USD,1.033000
2048-04-10,GBP,USD,1.255000
2048-04-10,JPY,USD,0.006550
2048-04-11,EUR,USD,1.056000
2048-04-11,GBP,USD,1.254000
2048-04-11,JPY,USD,0.006550
2048-04-12,EUR,USD,1.044000
2048-04-12,GBP,USD,1.244000
2048-04-12,JPY,USD,0.006540
2048-04-13,EUR,USD,1.046000
2048-04-13,GBP,USD,1.256000
2048-04-13,JPY,USD,0.006480
2048-04-14,EUR,USD,1.041000
2048-04-14,GBP,USD,1.263000
2048-04-14,JPY,USD,0.006540
2048-04-15,EUR,USD,1.037000
2048-04-15,GBP,USD,1.230000
2048-04-15,JPY,USD,0.006460
2048-04-16,EUR,USD,1.060000
2048-04-16,GBP,USD,1.244000
2048-04-16,JPY,USD,0.006540
2048-04-17,EUR,USD,1.032000
2048-04-17,GBP,USD,1.255000
2048-04-17,JPY,USD,0.006520
2048-04-18,EUR,USD,1.052000
2048-04-18,GBP,USD,1.238000
2048-04-18,JPY,USD,0.006460
2048-04-19,EUR,USD,1.058000
2048-04-19,GBP,USD,1.253000
2048-04-19,JPY,USD,0.006530
2048-04-20,EUR,USD,1.053000
2048-04-20,GBP,USD,1.261000
2048-04-20,JPY,USD,0.006450
2048-04-21,EUR,USD,1.038000
2048-04-21,GBP,USD,1.246000
2048-04-21,JPY,USD,0.006460
2048-04-22,EUR,USD,1.051000
2048-04-22,GBP,USD,1.230000
2048-04-22,JPY,USD,0.006460
2048-04-23,EUR,USD,1.061000
2048-04-23,GBP,USD,1.234000
2048-04-23,JPY,USD,0.006500
2048-04-24,EUR,USD,1.067000
2048-04-24,GBP,USD,1.233000
2048-04-24,JPY,USD,0.006470
2048-04-25,EUR,USD,1.068000
2048-04-25,GBP,USD,1.237000
2048-04-25,JPY,USD,0.006550
2048-04-26,EUR,USD,1.036000
2048-04-26,GBP,USD,1.232000
2048-04-26,JPY,USD,0.006490
2048-04-27,EUR,USD,1.049000
2048-04-27,GBP,USD,1.265000
2048-04-27,JPY,USD,0.006510
2048-04-28,EUR,USD,1.052000
2048-04-28,GBP,USD,1.246000
2048-04-28,JPY,USD,0.006450
2048-04-29,EUR,USD,1.042000
2048-04-29,GBP,USD,1.239000
2048-04-29,JPY,USD,0.006540
2048-04-30,EUR,USD,1.039000
2048-04-30,GBP,USD,1.242000
2048-04-30,JPY,USD,0.006540
2048-05-01,EUR,USD,1.035000
2048-05-01,GBP,USD,1.256000
2048-05-01,JPY,USD,0.006550
2048-05-02,EUR,USD,1.042000
2048-05-02,GBP,USD,1.270000
2048-05-02,JPY,USD,0.006460
2048-05-03,EUR,USD,1.044000
2048-05-03,GBP,USD,1.245000
2048-05-03,JPY,USD,0.006480
2048-05-04,EUR,USD,1.057000
2048-05-04,GBP,USD,1.244000
2048-05-04,JPY,USD,0.006470
2048-05-05,EUR,USD,1.054000
2048-05-05,GBP,USD,1.269000
2048-05-05,JPY,USD,0.006500
2048-05-06,EUR,USD,1.064000
2048-05-06,GBP,USD,1.245000
2048-05-06,JPY,USD,0.006480
2048-05-07,EUR,USD,1.050000
2048-05-07,GBP,USD,1.249000
2048-05-07,JPY,USD,0.006530
2048-05-08,EUR,USD,1.043000
2048-05-08,GBP,USD,1.258000
2048-05-08,JPY,USD,0.006460
2048-05-09,EUR,USD,1.041000
2048-05-09,GBP,USD,1.259000
2048-05-09,JPY,USD,0.006480
2048-05-10,EUR,USD,1.059000
2048-05-10,GBP,USD,1.249000
2048-05-10,JPY,USD,0.006500
2048-05-11,EUR,USD,1.048000
2048-05-11,GBP,USD,1.242000
2048-05-11,JPY,USD,0.006520
2048-05-12,EUR,USD,1.035000
2048-05-12,GBP,USD,1.247000
2048-05-12,JPY,USD,0.006470
2048-05-13,EUR,USD,1.056000
2048-05-13,GBP,USD,1.264000
2048-05-13,JPY,USD,0.006520
2048-05-14,EUR,USD,1.031000
2048-05-14,GBP,USD,1.251000
2048-05-14,JPY,USD,0.006470
2048-05-15,EUR,USD,1.051000
2048-05-15,GBP,USD,1.253000
2048-05-15,JPY,USD,0.006490
2048-05-16,EUR,USD,1.045000
2048-05-16,GBP,USD,1.244000
2048-05-16,JPY,USD,0.006470
2048-05-17,EUR,USD,1.068000
2048-05-17,GBP,USD,1.253000
2048-05-17,JPY,USD,0.006510
2048-05-18,EUR,USD,1.036000
2048-05-18,GBP,USD,1.242000
2048-05-18,JPY,USD,0.006450
2048-05-19,EUR,USD,1.061000
2048-05-19,GBP,USD,1.249000
2048-05-19,JPY,USD,0.006550
2048-05-20,EUR,USD,1.049000
2048-05-20,GBP,USD,1.269000
2048-05-20,JPY,USD,0.006540
2048-05-21,EUR,USD,1.065000
2048-05-21,GBP,USD,1.258000
2048-05-21,JPY,USD,0.006470
2048-05-22,EUR,USD,1.064000
2048-05-22,GBP,USD,1.252000
2048-05-22,JPY,USD,0.006450
2048-05-23,EUR,USD,1.061000
2048-05-23,GBP,USD,1.269000
2048-05-23,JPY,USD,0.006460
2048-05-24,EUR,USD,1.062000
2048-05-24,GBP,USD,1.241000
2048-05-24,JPY,USD,0.006460
2048-05-25,EUR,USD,1.052000
2048-05-25,GBP,USD,1.236000
2048-05-25,JPY,USD,0.006530
2048-05-26,EUR,USD,1.034000
2048-05-26,GBP,USD,1.255000
2048-05-26,JPY,USD,0.006470
2048-05-27,EUR,USD,1.034000
2048-05-27,GBP,USD,1.256000
2048-05-27,JPY,USD,0.006470
2048-05-28,EUR,USD,1.047000
2048-05-28,GBP,USD,1.232000
2048-05-28,JPY,USD,0.006550
2048-05-29,EUR,USD,1.070000
2048-05-29,GBP,USD,1.261000
2048-05-29,JPY,USD,0.006470
2048-05-30,EUR,USD,1.033000
2048-05-30,GBP,USD,1.263000
2048-05-30,JPY,USD,0.006460
2048-05-31,EUR,USD,1.038000
2048-05-31,GBP,USD,1.255000
2048-05-31,JPY,USD,0.006460
2048-06-01,EUR,USD,1.034000
2048-06-01,GBP,USD,1.248000
2048-06-01,JPY,USD,0.006450
2048-06-02,EUR,USD,1.041000
2048-06-02,GBP,USD,1.265000
2048-06-02,JPY,USD,0.006490
2048-06-03,EUR,USD,1.058000
2048-06-03,GBP,USD,1.267000
2048-06-03,JPY,USD,0.006480
2048-06-04,EUR,USD,1.055000
2048-06-04,GBP,USD,1.234000
2048-06-04,JPY,USD,0.006550
2048-06-05,EUR,USD,1.036000
2048-06-05,GBP,USD,1.269000
2048-06-05,JPY,USD,0.006550
2048-06-06,EUR,USD,1.064000
2048-06-06,GBP,USD,1.252000
2048-06-06,JPY,USD,0.006480
2048-06-07,EUR,USD,1.068000
2048-06-07,GBP,USD,1.248000
2048-06-07,JPY,USD,0.006490
2048-06-08,EUR,USD,1.044000
2048-06-08,GBP,USD,1.264000
2048-06-08,JPY,USD,0.006520
2048-06-09,EUR,USD,1.059000
2048-06-09,GBP,USD,1.233000
2048-06-09,JPY,USD,0.006510
2048-06-10,EUR,USD,1.061000
2048-06-10,GBP,USD,1.242000
2048-06-10,JPY,USD,0.006470
2048-06-11,EUR,USD,1.032000
2048-06-11,GBP,USD,1.237000
2048-06-11,JPY,USD,0.006510
2048-06-12,EUR,USD,1.036000
2048-06-12,GBP,USD,1.263000
2048-06-12,JPY,USD,0.006450
2048-06-13,EUR,USD,1.051000
2048-06-13,GBP,USD,1.237000
2048-06-13,JPY,USD,0.006550
2048-06-14,EUR,USD,1.030000
2048-06-14,GBP,USD,1.254000
2048-06-14,JPY,USD,0.006450
2048-06-15,EUR,USD,1.068000
2048-06-15,GBP,USD,1.250000
2048-06-15,JPY,USD,0.006460
2048-06-16,EUR,USD,1.043000
2048-06-16,GBP,USD,1.256000
2048-06-16,JPY,USD,0.006520
2048-06-17,EUR,USD,1.061000
2048-06-17,GBP,USD,1.239000
2048-06-17,JPY,USD,0.006530
2048-06-18,EUR,USD,1.069000
2048-06-18,GBP,USD,1.235000
2048-06-18,JPY,USD,0.006530
2048-06-19,EUR,USD,1.065000
2048-06-19,GBP,USD,1.232000
2048-06-19,JPY,USD,0.006510
2048-06-20,EUR,USD,1.039000
2048-06-20,GBP,USD,1.245000
2048-06-20,JPY,USD,0.006480
2048-06-21,EUR,USD,1.056000
2048-06-21,GBP,USD,1.263000
2048-06-21,JPY,USD,0.006540
2048-06-22,EUR,USD,1.068000
2048-06-22,GBP,USD,1.257000
2048-06-22,JPY,USD,0.006490
2048-06-23,EUR,USD,1.062000
2048-06-23,GBP,USD,1.236000
2048-06-23,JPY,USD,0.006460
2048-06-24,EUR,USD,1.031000
2048-06-24,GBP,USD,1.270000
2048-06-24,JPY,USD,0.006460
2048-06-25,EUR,USD,1.052000
2048-06-25,GBP,USD,1.233000
2048-06-25,JPY,USD,0.006530
2048-06-26,EUR,USD,1.056000
2048-06-26,GBP,USD,1.247000
2048-06-26,JPY,USD,0.006490
2048-06-27,EUR,USD,1.032000
2048-06-27,GBP,USD,1.260000
2048-06-27,JPY,USD,0.006500
2048-06-28,EUR,USD,1.052000
2048-06-28,GBP,USD,1.256000
